LAMMPS data file. CGCMM style. atom_style atomic generated by VMD/TopoTools v1.8 on Sun Apr 06 09:25:56 IST 2025
 700 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 1 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types
 -50.000000 50.000000  xlo xhi
 -50.000000 50.000000  ylo yhi
 -0.267976 56.007155  zlo zhi

# Pair Coeffs
#
# 1  CA

 Masses

 1 12.010700 # CA

 Atoms # atomic

323 1 -3.231665 4.052381 29.745426 # CA
324 1 -4.193288 3.046602 30.013403 # CA
325 1 -4.449502 2.658454 31.353287 # CA
326 1 -4.996402 1.378919 31.621264 # CA
327 1 -5.099893 0.925494 32.961147 # CA
328 1 -5.162323 -0.464617 33.229126 # CA
329 1 1.601694 4.929506 22.510052 # CA
330 1 0.232543 5.177970 22.778028 # CA
331 1 -0.232543 5.177970 24.117912 # CA
332 1 -1.601694 4.929506 24.385889 # CA
333 1 -2.037123 4.766086 25.725775 # CA
334 1 -3.231665 4.052381 25.993752 # CA
335 1 -3.581908 3.746382 27.333635 # CA
336 1 -4.449502 2.658454 27.601612 # CA
337 1 -4.669892 2.248901 28.941496 # CA
338 1 -5.099893 0.925494 29.209473 # CA
339 1 -5.162323 0.464617 30.549356 # CA
340 1 -5.099893 -0.925494 30.817333 # CA
341 1 -4.996402 -1.378919 32.157219 # CA
342 1 -4.449502 -2.658454 32.425194 # CA
343 1 -2.456151 4.564293 23.313982 # CA
344 1 -3.581908 3.746382 23.581959 # CA
345 1 -3.903312 3.410221 24.921843 # CA
346 1 -4.669892 2.248901 25.189819 # CA
347 1 -4.852682 1.821242 26.529705 # CA
348 1 -5.162323 0.464617 26.797682 # CA
349 1 -5.183189 0.000000 28.137566 # CA
350 1 -4.996402 -1.378919 28.405542 # CA
351 1 -4.852682 -1.821242 29.745426 # CA
352 1 -4.193288 -3.046602 30.013403 # CA
353 1 -3.903312 -3.410221 31.353287 # CA
354 1 -2.855403 -4.325751 31.621264 # CA
355 1 -2.456151 -4.564293 32.961147 # CA
356 1 -1.153368 -5.053236 33.229126 # CA
357 1 -4.193288 3.046602 22.510052 # CA
358 1 -4.852682 1.821242 22.778028 # CA
359 1 -4.996402 1.378919 24.117912 # CA
360 1 -5.183189 0.000000 24.385889 # CA
361 1 -5.162323 -0.464617 25.725775 # CA
362 1 -4.852682 -1.821242 25.993752 # CA
363 1 -4.669892 -2.248901 27.333635 # CA
364 1 -3.903312 -3.410221 27.601612 # CA
365 1 -3.581908 -3.746382 28.941496 # CA
366 1 -2.456151 -4.564293 29.209473 # CA
367 1 -2.037123 -4.766086 30.549356 # CA
368 1 -0.695756 -5.136280 30.817333 # CA
369 1 -0.232543 -5.177970 32.157219 # CA
370 1 1.153368 -5.053236 32.425194 # CA
371 1 -5.099893 -0.925494 23.313982 # CA
372 1 -4.669892 -2.248901 23.581959 # CA
373 1 -4.449502 -2.658454 24.921843 # CA
374 1 -3.581908 -3.746382 25.189819 # CA
375 1 -3.231665 -4.052381 26.529705 # CA
376 1 -2.037123 -4.766086 26.797682 # CA
377 1 -1.601694 -4.929506 28.137566 # CA
378 1 -0.232543 -5.177970 28.405542 # CA
379 1 0.232543 -5.177970 29.745426 # CA
380 1 1.601694 -4.929506 30.013403 # CA
381 1 2.037123 -4.766086 31.353287 # CA
382 1 3.231665 -4.052381 31.621264 # CA
383 1 3.581908 -3.746382 32.961147 # CA
384 1 4.449502 -2.658454 33.229126 # CA
385 1 -4.193288 -3.046602 22.510052 # CA
386 1 -3.231665 -4.052381 22.778028 # CA
387 1 -2.855403 -4.325751 24.117912 # CA
388 1 -1.601694 -4.929506 24.385889 # CA
389 1 -1.153368 -5.053236 25.725775 # CA
390 1 0.232543 -5.177970 25.993752 # CA
391 1 0.695756 -5.136280 27.333635 # CA
392 1 2.037123 -4.766086 27.601612 # CA
393 1 2.456151 -4.564293 28.941496 # CA
394 1 3.581908 -3.746382 29.209473 # CA
395 1 3.903312 -3.410221 30.549356 # CA
396 1 4.669892 -2.248901 30.817333 # CA
397 1 4.852682 -1.821242 32.157219 # CA
398 1 5.162323 -0.464617 32.425194 # CA
399 1 -0.695756 -5.136280 23.313982 # CA
400 1 0.695756 -5.136280 23.581959 # CA
401 1 1.153368 -5.053236 24.921843 # CA
402 1 2.456151 -4.564293 25.189819 # CA
403 1 2.855403 -4.325751 26.529705 # CA
404 1 3.903312 -3.410221 26.797682 # CA
405 1 4.193288 -3.046602 28.137566 # CA
406 1 4.852682 -1.821242 28.405542 # CA
407 1 4.996402 -1.378919 29.745426 # CA
408 1 5.183189 -0.000000 30.013403 # CA
409 1 1.601694 -4.929506 22.510052 # CA
410 1 2.855403 -4.325751 22.778028 # CA
411 1 3.231665 -4.052381 24.117912 # CA
412 1 4.193288 -3.046602 24.385889 # CA
413 1 4.449502 -2.658454 25.725775 # CA
414 1 4.996402 -1.378919 25.993752 # CA
415 1 5.099893 -0.925494 27.333635 # CA
416 1 5.162323 0.464617 27.601612 # CA
417 1 4.669892 -2.248901 23.313982 # CA
418 1 5.099893 -0.925494 23.581959 # CA
419 1 5.162323 -0.464617 24.921843 # CA
420 1 5.099893 0.925494 25.189819 # CA
421 1 5.162323 0.464617 42.608315 # CA
422 1 4.852682 1.821242 42.876289 # CA
423 1 4.669892 2.248901 44.216175 # CA
424 1 3.903312 3.410221 44.484150 # CA
425 1 5.099893 0.925494 40.196522 # CA
426 1 4.669892 2.248901 40.464497 # CA
427 1 4.449502 2.658454 41.804382 # CA
428 1 3.581908 3.746382 42.072361 # CA
429 1 3.231665 4.052381 43.412243 # CA
430 1 2.037123 4.766086 43.680222 # CA
431 1 4.996402 1.378919 37.784729 # CA
432 1 4.449502 2.658454 38.052708 # CA
433 1 4.193288 3.046602 39.392590 # CA
434 1 3.231665 4.052381 39.660568 # CA
435 1 2.855403 4.325751 41.000454 # CA
436 1 1.601694 4.929506 41.268429 # CA
437 1 1.153368 5.053236 42.608315 # CA
438 1 -0.232543 5.177970 42.876289 # CA
439 1 -0.695756 5.136280 44.216175 # CA
440 1 -2.037123 4.766086 44.484150 # CA
441 1 5.183189 0.000000 33.765079 # CA
442 1 4.996402 1.378919 34.033054 # CA
443 1 4.852682 1.821242 35.372940 # CA
444 1 4.193288 3.046602 35.640915 # CA
445 1 3.903312 3.410221 36.980801 # CA
446 1 2.855403 4.325751 37.248775 # CA
447 1 2.456151 4.564293 38.588661 # CA
448 1 1.153368 5.053236 38.856636 # CA
449 1 0.695756 5.136280 40.196522 # CA
450 1 -0.695756 5.136280 40.464497 # CA
451 1 -1.153368 5.053236 41.804382 # CA
452 1 -2.456151 4.564293 42.072361 # CA
453 1 -2.855403 4.325751 43.412243 # CA
454 1 -3.903312 3.410221 43.680222 # CA
455 1 3.581908 3.746382 34.569008 # CA
